topic_id	tweet_id	tweet_url	tweet_text	claim	claim_worthiness
CT20-AR-01	1222558000705101824	https://twitter.com/user/status/1222558000705101824	مصمم فلسطيني يضع رؤية للسلام وإعادة الأراضي الأمريكية لسكانها الأصليين "الهنود الحمر" وفق خريطة جديدة للولايات المتحدة، على غرار الخريطة الفلسطينية التي نشرها "ترمب" وفق رؤيته للسلام المزعوم. #تسقط_صفقة_القرن تصيم: A.Shaqour designer https://t.co/8pPE8CEgIk	0	0
CT20-AR-01	1222558536384774144	https://twitter.com/user/status/1222558536384774144	مع إحترام الحرية الشخصية بتويتر وكل شخص حر بما يغرّد بس أمانة بلاها النكت والمسخرة احترموا مشاعرنا لا تشاركونا الحزن الله المستعان #فلسطين #القدس_عاصمة_فلسطين_الأبدية	0	0
CT20-AR-01	1222559280768978945	https://twitter.com/user/status/1222559280768978945	قريبا ستتهاوى الأقنعة.... الكيان لم يعد يرضى باللعب وراء الستار .... من يريد أن يكون صديق للكيان عليه أن يصرح بذالك .. هذا هو شعار المرحلة.... البحرين.. عمان... الإمارات و ما خفي كان أعظم #صفقة_القرن_لن_تمر #لا_لصفقة_القرن	0	0
CT20-AR-01	1222561606158233600	https://twitter.com/user/status/1222561606158233600	كم هي مؤلمة حرقة القلب و تلك الغصة التي تطعن روحك عندما يمنعك دخول المسرى احتلال غاصب 💔.. جولة في القدس تأخذ روحك و عقلك إلى مسرى الرسول و كأنك أنت الذي يجول في باحات الأقصى 🇵🇸🖤✨ #صفقة_القرن_لن_تمر🗑️❌ https://t.co/tOwJlv1PQN	0	0
CT20-AR-01	1222561821757988865	https://twitter.com/user/status/1222561821757988865	الإمام السيد علي الخامنئي: إن ما يسمى “صفقة القرن” ستؤول إلى الفشل رغم مخططات أمريكا وعملائها لتمريرها. #تسقط_صفقة_القرن https://t.co/WR8Jvar8oj	0	0
CT20-AR-01	1222562015346135040	https://twitter.com/user/status/1222562015346135040	في يوم آتٍ قريب؛ سيخلصها رجال أتقياء يحبون الموت كما تحبون الحياة. #صفقة_القرن_لن_تمر https://t.co/ukGPWR8zJI	0	0
CT20-AR-01	1222562860125040640	https://twitter.com/user/status/1222562860125040640	" أعلِنوا القدس عاصمة للإخوان المسلمين، حينها سيتحرّك كل القادة العرب لتحريرها" !!! د/ #عبدالله_النفيسي #تسقط_صفقة_القرن #صفقه_القرن_لن_تمر	0	0
CT20-AR-01	1222565802576052224	https://twitter.com/user/status/1222565802576052224	اللهم لا ترفع لليهود راية ولا تحقق لهم في فلسطين غاية .. هذه الأرض لا تتسع لهويتين ، فلسطين لنا والقدس لنا 🇵🇸 #تسقط_صفقه_القرن	0	0
CT20-AR-01	1222566021669761030	https://twitter.com/user/status/1222566021669761030	أكثر من نصف اليهود في إسرائيل لديهم هذه القناعة , و هذا ما نؤمن به حقيقةً , فلا تتفاجئوا إسمعوها من كبارنا , هذه الحقيقة , ليس كل اليهود صهاينة قارنوا موقفه بموقف صهاينة العرب من #صفقة_القرن ولتعلون علوين ,,,,, ثم ماذا ؟ https://t.co/cmKVki8Edf	0	0
CT20-AR-01	1222566055169740800	https://twitter.com/user/status/1222566055169740800	#تسقط_صفقة_القرن ياملاعين اليهود وعدكم ترامبكم بالقدس عاصمة لكم ويا له من وعد خسيس هزيل أما نحن فقد وعدنا الله بفنائكم وهلاككم علي ايدينا بأذن الله فانتظروا انا معكم منتظرون ..لن تهنأوا ابدا باقصانا https://t.co/wHzPHxeXn3	0	0
CT20-AR-01	1222566602023096321	https://twitter.com/user/status/1222566602023096321	الرهان ليس على عواصم التخاذل العربي بل على الشعب الفلسطيني البطل لاسقاط صفقة القرن والدوس على جحور الخيانات النتنة #تسقط_صفقة_القرن	0	0
CT20-AR-01	1222566931624071174	https://twitter.com/user/status/1222566931624071174	فطرنا الله على حب #القدس وإننا مصابون اليوم بما نحب... #تسقط_صفقة_القرن	0	0
CT20-AR-01	1222567225040809985	https://twitter.com/user/status/1222567225040809985	وقت م تحب توزع وزع من ارضك ارض غيرك مش حقك ولا ملكك💔💔 لك الله يا فلسطين #تسقط_صفقة_القرن https://t.co/edN8Lwolty	0	0
CT20-AR-01	1222567680730943488	https://twitter.com/user/status/1222567680730943488	#تسقط_صفقة_القرن كانوا الإخوان دائما الكاشف المبين لخيانات حكام وملوك العرب الصهاينة من اول الهالك عبد الناصر وهزيمة ٦٧والهالك السادات وكمب ديفيد والمخلوع وتطبيعه مع اليهود ثم سجنوهم وقتلوهم لاتمام بصقة القرن بمعرفة ابن اليهودية النجس الحقير الخائن هوو كلاب الخليج https://t.co/l6Vv8yjleI	0	0
CT20-AR-01	1222567714784468992	https://twitter.com/user/status/1222567714784468992	#عاجل | "#النهضة" التونسية تعبر عن رفضها لـ"#صفقة_القرن" المزعومة: مشروع أباح الاستيطان والاستيلاء على الحقوق الفلسطينية غير القابلة للتصرف في تجاوز للقرارات الدوليّة وتشريع لمنطق القوّة وسياسات الأمر الواقع(بيان)	1	1
CT20-AR-01	1222568132818210817	https://twitter.com/user/status/1222568132818210817	ما يسموها #صفقة_القرن هي بالاصح خيانة القرن وعار الدهر ولعنة التاريخ لكل الذين استهانوا من قادة العرب ب #القضية_الفلسطينية وستلاحق كل عميل خان القضية وخان الله ورسوله وأمته.. ان كانوا يفقهون...!!! #صفقة_القرن_لن_تمر #تسقط_صفقة_القرن	0	0
CT20-AR-01	1222569622295252992	https://twitter.com/user/status/1222569622295252992	#صفقه_القرن_لن_تمر #تسقط_صفقة_العار #تسقط_صفعة_القرن القدس ستظل عربية إسلامية لأن الله سبحانه وتعالى قد وعدنا بذلك .. ولكن وبكل صراحة إسرائيل لم تكذب كانت واضحة في تحقيق اهدافها وسعت بكل الطرق وبذلت مجهودا كبيرا ولكن هناك من كان يعمل مع اسرائيل من خلف الكواليس ومهد لها الطريق😊	1	0
CT20-AR-01	1222569799731109888	https://twitter.com/user/status/1222569799731109888	في كل المحاور تُسطر الانتصارات على الشيطان الأكبر.. من سوريا إلى لبنان إلى العراق واليمن وانشاءالله سيأتي اليوم الذي يكون الانتصار الأكبر في فلسطين بزوال اسرائيل من الوجود.. #عملية_البنيان_المرصوص #صفقة_القرن_لن_تمر https://t.co/jmbFAJ1ov0	0	0
CT20-AR-01	1222570070607650817	https://twitter.com/user/status/1222570070607650817	#جوزيف_أبو_فاضل:معظم الإنتقادات والإستنكارات والشجب العربية والإسلامية ضد #صفقة_القرن هي كذب وخداع، كما حصل بأعوام١٩٦٧و١٩٧٣ و١٩٩٦ و٢٠٠٠و٢٠٠٦ و٢٠١١على سوريا-الأسد ويوم إعلان القدس عاصمة ل"إسرائيل"المظاهرات والإستنكارات والخطابات والمسيرات والمؤتمرات ذاتها..! أمة عميلة خسيسة رخيصة	1	1
CT20-AR-01	1222570704547336195	https://twitter.com/user/status/1222570704547336195	إن من يقبل الصلح مع (اسرائيل) فقد خرج من الإسلام #الشهيد_محمد_باقر_الصدر #لا_لصفقة_القرن #تسقط_صفقة_القرن #القدس_عاصمة_فلسطين_الأبدية	0	0
CT20-AR-01	1222571105707352066	https://twitter.com/user/status/1222571105707352066	في موقف لم يجرؤ عليه حكام ومسئولو العرب المنبطحين للكيان الصهيوني المجرم ردت مندوبة كوبا في منظمة الأمم المتحدة للعلوم والثقافة "اليونسكو" على المندوب الصهيوني للكيان المحتل، ردًّا مزلزلاً حينما طالب بالوقوف دقيقية حداد على من أسماهم بضحايا المحارق اليهودية. #صفقة_القرن_لن_تمر https://t.co/fCSvQg6gMC	1	1
CT20-AR-01	1222572071064080387	https://twitter.com/user/status/1222572071064080387	وقد يكون هذا الإعلان بمثابة تحول جديد في الصراع العربي الإسرائيلي أو مرحلة ما من مراحل القضية غير المنتهية. لنراقب ونحلل ونرى. #صفقة_القرن	0	0
CT20-AR-01	1222572340745326592	https://twitter.com/user/status/1222572340745326592	الذين كانوا يختبئون في الصفقات ضد فلسطين اليوم ظهروا للعلن ياسبحان الله ههههههههههههههههههههه لا يجي شعوبهم ويقولوا كنا وكنا اصحابكم فضحوكم جا يقلي بيتهم على .... #صفقة_القرن #صفقة_العار	0	0
CT20-AR-01	1222572616604454912	https://twitter.com/user/status/1222572616604454912	كاريكاتير | #صفقة_القرن | بريشة "عماد حجاج" @EmadHajjaj #القدس_عاصمه_فلسطين #تسقط_صفقة_القرن https://t.co/kBLVtyBXxb	0	0
CT20-AR-01	1222573963139829762	https://twitter.com/user/status/1222573963139829762	#تسقط_صفقة_القرن بيت المقدس والاقصي وقف اسلامي لايجوز لأحد التعامل عليه بالمنح او البيع او التقسيم ولا حتي اهل فلسطين أنفسهم فما بالكم اذا كان المانح لما لا يملك هذا الداعر الديوث النجس الوقح الزاني الصليبي الصهيوني ترامب لعنة الله عليه و من يعاونه من الخونة المنبطحين القدس لنا https://t.co/Il0fcj15ZR	0	0
CT20-AR-01	1222574349934305280	https://twitter.com/user/status/1222574349934305280	نحن " طلبة كلية الهندسة و البترول" ضد التطبيع وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن #EPS_KU https://t.co/2i9ugMNpO7	0	0
CT20-AR-01	1222574468276609024	https://twitter.com/user/status/1222574468276609024	حتى الآن لم يجرؤا حزب السعودية الاول وادواتها في #لبنان على ادانة #صفقة_القرن او الحديث عنها فممنوع عليهم حتى الاشارة اليها... #لا_لصفقة_القرن	0	0
CT20-AR-01	1222574839497666562	https://twitter.com/user/status/1222574839497666562	صفقة لحل النزاع؟ أم لزيادة السيطرة الإسرائيلية على أرض #فلسطين؟ «#صفقة_القرن» مكونة من مئات البنود مكتوبة في 181 ورقة، وتتوزع بنودها بين الشقين السياسي والاقتصادي. في هذه السلسلة نقدم لكم كل شيء عن «صفقة القرن» 1/11 https://t.co/5XtiFpvWiD	0	0
CT20-AR-01	1222576392128385026	https://twitter.com/user/status/1222576392128385026	باعونا يا صلاح الدين في المزاد العلني .. #لا_لبصقه_القرن #القدس_عاصمه_العرب #صفقه_القرن_لن_تمر https://t.co/TlwfsbPBe8	0	0
CT20-AR-01	1222577587303669761	https://twitter.com/user/status/1222577587303669761	كتموا الاصوات ف رسمنا علي الحطان حرية يا فلسطين اشهدي اني كمصرى مابعتش القضية وطنا العربي بقي في حاجات كتير تشغله لعبوها صح خلوا العرب يتصهينوا #صفقة_القرن_لن_تمر	0	0
CT20-AR-01	1222579785873928192	https://twitter.com/user/status/1222579785873928192	صفقة القرن لن تمر ما دام فينا عرق ينبض ومجاهد يقاتل وثائر يدافع عن فلسطين فهل فينا هؤلاء ؟؟!!! أم الصمت العربي هو سيد الموقف فلسطين تباع في المزاد الآن وعلنياََ من قبل حكام متآمرين خونة فهل نثور وندافع ونستحق الحياة #تسقط_صفقة_القرن #صفقة_القرن_لن_تمر https://t.co/XKtG7iyjNk	0	0
CT20-AR-01	1222579791985029121	https://twitter.com/user/status/1222579791985029121	مش هكذب عليكم من امبارح وانا حاسه باحتقار لنفسي وللجميع قد ايه حاسه ان احنا ضعاف وخوفنا هو اللي عمل فينا كده احساس صعب مش قادره أوصفه احنا الجيل اللي ضيع القدس بلاش نضحك على بعض ونبرر ضعفنا #لا_لبصقة_القرن	0	0
CT20-AR-01	1222580156327395328	https://twitter.com/user/status/1222580156327395328	ذنبك أنك جميلة كيوسف وخانك العرب كإخوته،ولكن ستعودين إلينا كما عاد يوسف واحتضن أباه بعد طول انتظار،اصبري يا جميلتي وتحمّلي،إنّ لقاءك مع الحرية بات قريبًا،ستنتصرين في نهاية المطاف هذا وعد الله لك،فالكيان الغاصب إلى زوال وأنت باقية لأنك الحق #تسقط_صفقة_القرن https://t.co/1KTMDl5zYm	0	0
CT20-AR-01	1222580837742342144	https://twitter.com/user/status/1222580837742342144	#مباشر_العربي | #للخبر_بقية.. مآلات إعلان ترمب عن #صفقة_القرن https://t.co/mbNHVQ9d8M	1	0
CT20-AR-01	1222581056454512640	https://twitter.com/user/status/1222581056454512640	نحن " طلبة كلية القانون الكويتية العالمية" ضد التطبيع وضد الكيان الصهيوني، وضد المتطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن #KILAW https://t.co/qunbry9Tt0	0	0
CT20-AR-01	1222581284519759874	https://twitter.com/user/status/1222581284519759874	رضوخ أي دولة عربية لإملاءات #صفقة_القرن يتطلّب تخفيض سقف الحريات وخنق فرص التعبير زيادة على ما هو قائم. هذه الصفقة لا تحتمل حرِّية تعبير أو اعتراضات ديمقراطية. البلدان التي لديها برلمان وحريات ومجتمع مدني فاعل أقدر على الصمود في وجه #ترمب وإملاءاته. #صفقة_القرن_لن_تمر #صفقة_العار	0	0
CT20-AR-01	1222581630637875202	https://twitter.com/user/status/1222581630637875202	العماد عون في الأمم المتحدة ما قبل ١٧ تشرين.. و لسخرية القدر يعود ترامب اليوم لإعلان صفقة القرن فما هو الثمن؟ التوطين؟ التنازل عن الحوض التاسع؟.. لم يشهد العالم العربي سلاما منذ سنين وها هو لبنان من جديد ساحة للقتال فمن هم المتآمرين؟ أللهم إشهد اني بلغت.. #سقط_القناع #صفقة_القرن https://t.co/gXdHmFgePA	1	0
CT20-AR-01	1222581962361184257	https://twitter.com/user/status/1222581962361184257	المسائية | ردود الأفعال حول #صفقة_القرن https://t.co/l6fGF1a719	0	0
CT20-AR-01	1222582012940312577	https://twitter.com/user/status/1222582012940312577	🌟ومضة: ▪️كل فصيل مسلح مصدّق نفسه انه واجهة سياسية ، ويتبرّم ويتفيقه برأيه ويوجه تهديداته بخصوص بـ #صفقة_القرن. ما علاقتكم بهذه الموضوعات وماهو تأثيركم ! انتم مجرد #ميليشيات قذرة سائبة تخصصكم ينحسر بغدر من يعارضكم من المتظاهرين وأبناء الشعب ، وخبرتكم في مجال السلب والنهب فحسب®️	0	0
CT20-AR-01	1222582581381730304	https://twitter.com/user/status/1222582581381730304	كانت تُسمى فلسطيـن صارت تُسمى فلسطيـن .. #تسقط_صفقة_القرن https://t.co/j517V78xxJ	1	0
CT20-AR-01	1222584572895997952	https://twitter.com/user/status/1222584572895997952	سلطان عماني في القدس يذكر لنا التاريخ أن السلطان سعيد بن تيمور زار فلسطين وتوجه إلى المسجد الأقصى للصلاة فيه وذلك في عام 1944م كما زارها عدد لا بأس بهم من علماء عمان قبل ذلك من أمثال الشيخ محمد بن علي البرواني في زمن السيد سعيد بن سلطان #تسقط_صفقه_القرن https://t.co/NKIB9RiJpv	1	1
CT20-AR-01	1222584744338173955	https://twitter.com/user/status/1222584744338173955	ساهم في اعادة نشر خارطة فلسطين ، ستعود كما هي ، ولن تغيرها خارطة #صفقة_القرن https://t.co/WDbRDREw2p	0	0
CT20-AR-01	1222584903956684806	https://twitter.com/user/status/1222584903956684806	#تسقط_صفقة_القرن الا لعنة الله علي الظالمين يهودي وصليبي يمثلان الصهيونية العالمية مع خونة ومنبطحي حكام العرب وملوكهم يبيعون ويشترون في ارض ووقف الاسلام هزلت يا مسلمين ووالله لن تهنأوا بصفقتكم والعار علينا أن نحن سكتنا https://t.co/lfSAGcDMMe	0	0
CT20-AR-01	1222585080889184258	https://twitter.com/user/status/1222585080889184258	أننا في حركة ارادة نؤمن بحق الشعب الفلسطيني المغتصب #القدس #صفقة_القرن_لن_تمر https://t.co/yhv65TVq80	0	0
CT20-AR-01	1222585266298392576	https://twitter.com/user/status/1222585266298392576	في واحد من أقوى المواقف تجاه رؤية #ترامب للسلام في الشرق الأوسط التي تعرف ب #صفقة_القرن أصدرت وزارة الخارجية الكويتية بيانًاً رسمياً أكدت فيه بعد شكر أمريكا على دورها في سعيها لانهاء الصراع العربي-الإسرائيلي.. لكن كررت #الكويت في البيان تمسكها بثوابتها في دعم القضية الفلسطينية. https://t.co/uf2jUhAsPI	1	1
CT20-AR-01	1222586202769051655	https://twitter.com/user/status/1222586202769051655	#صفقة_القرن احد برلمان الاردن اعطاكم اختصار الصفقه بس خربها اخر شي 🙈😢 https://t.co/9A6jbsi1Fg	0	0
CT20-AR-01	1222586877108080641	https://twitter.com/user/status/1222586877108080641	أنا "يوسف الجبل " من "اليمن" … ضد التطبيع وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن https://t.co/yoGZoJP6bD https://t.co/hlgtvjc2n6	0	0
CT20-AR-01	1222587355925766144	https://twitter.com/user/status/1222587355925766144	#تسقط_صفقة_القرن فلتسقط صفقة القرن وكل من أيدها من الخونة لعنة الله عليهم أجمعين الفاشل الذي يحاكم في دولته الان ترامب والحرامي الذي ينتظر محاكمته علي فساده النتن ياهو ومن عاونهم من صغار العرب السفلة كاسيسي وبنات زايد وال سلول .فلسطين والقدس عاصمتها ستظل لنا نحن المسلمون https://t.co/biuQDpnA2p	0	0
CT20-AR-01	1222587714198855680	https://twitter.com/user/status/1222587714198855680	المجلس التشريعي الفلسطيني يدعو الرئيس محمود عباس إلى إلغاء التنسيق الأمني مع الاحتلال الإسرائيلي كرد على ما يسمى بـ #صفقة_القرن. #أخبار_العربي https://t.co/C7dXnUJ1qG	1	1
CT20-AR-01	1222588118068596737	https://twitter.com/user/status/1222588118068596737	#تسقط_صفقه_القرن أنا دلع من الكويت ضد التطبيع وضد الكيان الصهيوني وضد المتطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين أرض عربية عاصمتها القدس ❤️	0	0
CT20-AR-01	1222588155020435464	https://twitter.com/user/status/1222588155020435464	العماد ميشال عون قالها"المؤامرة على لبنان هي التوطين" و الوقت قد أتى و نطقت أميركا كلمة توطين و أعادتنا بالذاكرة إلى كلمة "كيسينجر" فالتوطين مخططته وقد بدأ تنفيذه في لبنان يوم قال أبو أياد" طريق فلسطين تمر في جونية" وكانت حرب تهجير المسيحيين 1975-1976 والباقي بتعرفوه #صفقة_القرن	1	1
CT20-AR-01	1222588495102926848	https://twitter.com/user/status/1222588495102926848	تعليقات بعض"الاستراتيجيين الجدد"التي تؤيد البحث بقبول #صفقة_القرن لكونها تتكامل مع المشروع العربي،وتتهم الرافضين بالعمالة للمشروع الفارسي! أمام هذا الهول،نستذكر قولاً يعكس واقع الحال:"ليس بالضرورة ان تكون عميلاً لتخدم عدوك، يكفي ان تكون غبياً" وهم ليسوا جميعاً أغبياء #صفقة_العار	0	0
CT20-AR-01	1222588768194048000	https://twitter.com/user/status/1222588768194048000	أيها المجاهدون الأبرار والثوار الأحرار في #إدلب و #حلب إنكم لا تتصدون للمحتل الروسي الإيراني فقط ولا تدافعون عن الشام وحدها بل تتصدون للحملة الصليبية الصهيونية الصفوية الأخيرة على الإسلام وأهله! وتدافعون عن الأمة وشعوبها كلها وتحبطون مؤامرة #صفقة_القرن وتذودون عن #القدس بدمائكم! https://t.co/98dnhw1odI	0	0
CT20-AR-01	1222588956623196161	https://twitter.com/user/status/1222588956623196161	#صفقه_القرن😂😂😂😂 عندنا رجال خطوتها تهز جبال.⁦🇪🇬⁩💪⁦✌️⁩ لكن بردوا مش هنحارب عشانكم. تحيا مصر⁦🇪🇬⁩💪⁦✌️⁩ https://t.co/AjtWB57JeE	0	0
CT20-AR-01	1222589009064615942	https://twitter.com/user/status/1222589009064615942	#تسقط_صفقه_القرن من أجمل رسومات الكاريكاتير التي شاهدتها https://t.co/Uui3AR5lAn	0	0
CT20-AR-01	1222592625338961920	https://twitter.com/user/status/1222592625338961920	هذه فلسطين الوحيدة التي نعرفها ولتذهب صفقتكم إلى الجحيم #تسقط_صفقة_القرن https://t.co/uo0syMGG9x	0	0
CT20-AR-01	1222592850178736135	https://twitter.com/user/status/1222592850178736135	أنا "محمد علي شعلان" فدائي من "اليمن" … ضد التطبيع وضد الكيان الصهيوني، وضد المطبعين والمتصهينين، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس . #تسقط_صفقة_القرن https://t.co/tJGYT8CFb9	0	0
CT20-AR-01	1222593173794381824	https://twitter.com/user/status/1222593173794381824	حازم القيشي ليوسف العتيبه سفير دويلة الامارات في الأمم المتحدة ألا تشعر بالخجل و العار لما تمثله من موقف صبيان ابو ظبي ببيع قضية اسلامية عربية و دفع الثمن من جيوبكم أيضاً ؟ كدبلوماسي ألا ترى أن هذا ذل لكم لتحضر بكل صدر رحب مؤتمر العار؟؟ #تسقط_صفقة_القرن	0	0
CT20-AR-01	1222594039452786689	https://twitter.com/user/status/1222594039452786689	استقر اليهود في فلسطين وعاثوا في الأرض فساداً في دولتهم الثانية كما وعدهم الله بذلك، لكن لن يدوم هذا أبداً؛ فالدنيا مبنية على التحول والانتقال وهي عرض سيال، وبقاء حال من المحال؛ فلا يمكن أن يستقر فيها حال على ما هو أبداً. #صفقة_القرن	1	0
CT20-AR-01	1222594084826763267	https://twitter.com/user/status/1222594084826763267	قبل تنظيف الحساب من ذباب محمد دحلان أريد منهم جوابا :هل أصدر موقفًا خلال 24 من #صفقة_القرن ؟ ما قرأته على حسابه دعوة لأبو مازن كي ينظر في قباب القدس، علما أنه يضع قبة الصخرة في كل غرفة في المقاطعة. كلامه السابق كان يتهم حماس بأنها وراء الصفقة. أفيدونا قبل تنظيف الحساب https://t.co/FEZkzasTRw	0	0
CT20-AR-01	1222594223947599874	https://twitter.com/user/status/1222594223947599874	💫نسأل الله ان يجازي حكام الدولة السعودية🇸🇦 خير الجزاء فالتاريخ يحفظ وينقل ولايزور . 💫وعليه نبشر صعاليك العرب والعجم: انهُ حتى وان كانت ابواقكم تنبح بـ #صفقة_القرن سنعريكم ونسقط اكاذيبكم بدقيقة فقط، لذا فلتخرسوا لنعود بكم لعام 1980م. https://t.co/anJG4TvQDa	0	0
CT20-AR-01	1222594814161686528	https://twitter.com/user/status/1222594814161686528	#تسقط_صفقه_القرن 1️⃣ ٤٠ عاما وعمان تنادي بالدول العربية أن يتحدوا من أجل مجابهة إسرائيل ولم ينصتوا ٤٠ عاما وعمان تنادي أن لا يتدخلوا في شؤون بعضهم ونتوحد من أجل مجابهة الأعداء ولم ينصتوا ٤٠ عاما وعمان تنادي بالتحرك الحقيقي بالقضية الفلسطينية وكانوا يصمتون ويهربون لم يستمعوا لعمان	0	0
CT20-AR-01	1222595311538974720	https://twitter.com/user/status/1222595311538974720	من ثوار بيروت الف سلام للقدس 🇱🇧🇵🇸❤️ #صفقة_القرن https://t.co/ONONMHjkMD	0	0
CT20-AR-01	1222595626409570310	https://twitter.com/user/status/1222595626409570310	ان اعلان ترامب عن صفقة القرن هو اعلان موت النظام الرسمي العربي الكامل والبديل الوحيد عن الانظمة المتهالكة هو استنهاض كل امكانيات المقاومة في بلداننا واوطاننا لتحقيق السيادة الحقيقية الكاملة بما يخرج اميركا وكل ادواتها من منطقتنا ويفتح الطريق نحو زوال اسرائيل #تسقط_صفقة_القرن	0	0
CT20-AR-01	1222597364940267525	https://twitter.com/user/status/1222597364940267525	سيدة #فلسطينية تحتضن شجرة زيتون تحاول منع قوات الاحتلال الاسرائيلية قطعها من أرضها #تسقط_صفقة_القرن https://t.co/OhrINc1WgX	0	0
CT20-AR-01	1222598222402682890	https://twitter.com/user/status/1222598222402682890	قضية #فلسطين أرض مغتصبة، والغصب لا يُشرَّع مهما تطاول الزمن، وتجب إزالته. ليست ورقة طابو ولا صفقة ولا مفاوضات، القضية: أي منظومة تحكم العالم؟ منظومة القوة فوق الحق؟ أم منظومة الحق فوق القوة؟ لذلك قضية فلسطين اليوم قضية وجود، وتحريرها اليوم يساوي تحرير العالم. #صفقة_القرن	0	0
CT20-AR-01	1222598278992232448	https://twitter.com/user/status/1222598278992232448	"هـي لـيـست صُـدفة أن يَـجـرؤ تـرامـب عـلـى تـوقـيـع صفـقـة الـقـرن بـعـد استـشـهـادك يـا حـامـي قُـدسَـنـا... فـهـو ظـنّ بـأنّـك غـبـت... لـم يعـلـم أن سُـليمـانـي حـاضـر فـي روح كـلّ مُـجـاهِـد... #الـمـوت_لأمـريـكـا #تـسقـط_صـفـقـة_الـقـرن https://t.co/f3SQ2EFqSS	0	0
CT20-AR-01	1222600547901083650	https://twitter.com/user/status/1222600547901083650	الناشط الكويتي سعد القحطاني: صهاينة العرب يحاولون قتل كل تعاطف وتأييد للقضية الفلسطينية #تسقط_صفقة_القرن @qahtani_s1 https://t.co/Kk6CsUUZMZ	0	0
CT20-AR-01	1222601570036088837	https://twitter.com/user/status/1222601570036088837	من المؤسس الحقيقي لصفقة العار #صفقة_القرن هل هو السلطان #عبدالحميد_الثاني الذي سن أول قانون يسمح لليهود بإستيطان #فلسطين أم الرئيس #ترامب	0	0
CT20-AR-01	1222601798835408896	https://twitter.com/user/status/1222601798835408896	إذا كان #ترامب يحب اليهود هذا الحب الجم ويحرص على أمن وأمان الصهاينة ويريد الحفاظ على السلام في الشرق الأوسط فعليه أن يخصص جزء من بلاده لهم وليس في بلادنا نحن #فلسطين وبذلك سيحقق مراده بتخصيص وطن لليهود ويحافظ على السلام في الشرق الأوسط #صفقة_العار #صفقة_القرن_لن_تمر	0	0
CT20-AR-01	1222602145905725447	https://twitter.com/user/status/1222602145905725447	#صفقة_القرن_لن_تمر طالما بقى في فلسطين نبض.ولن تنسى اجيال المستقبل انشودة الشاعر سليمان العيسى!!! فلسطين داري...ودرب انتصاري تظل بلادي...هوى في فؤادي ولحنا ابيا...على شفتيا !. #اسحاق_السيابي https://t.co/yhz3ISDJci	0	0
CT20-AR-01	1222602415817445376	https://twitter.com/user/status/1222602415817445376	"اليهود فاوضوا الله على بقرة .. فكيف تريدون منهم أن يعطوكم دولة وقدس ومسجد ومحراب"! 👈ما أخذ بالقوة لا يسترد إلا بالقوة...🤚✌ أين فريضة الجهاد يا شيوخ و علماء الإمة الإسلامية ...!! #تسقط_صفقة_القرن https://t.co/VgZAjFAoB1	0	0
CT20-AR-01	1222604071892398086	https://twitter.com/user/status/1222604071892398086	أفضل ما قيل عن #صفقة_القرن .. بارك الله فيك وفي كلماتك https://t.co/M8vGDcrOOo	0	0
CT20-AR-01	1222605330175053824	https://twitter.com/user/status/1222605330175053824	"ليست قضية فلسطين فحسب".. كاميرا التلفزيون العربي تستطلع الآراء في تونس وباكستان والسودان حول "#صفقة_القرن" #التلفزيون_العربي https://t.co/jgwgfNGZtX	0	0
CT20-AR-01	1222605987028381697	https://twitter.com/user/status/1222605987028381697	فيديو يكشف عن حماقة حوثية متوقعة .. هكذا يريد الحوثيون تحرير القدس .. تحرير القدس يبدأ بقتل اليمنيين، تفجير منازلهم، تشريدهم من مناطقهم، اختطاف دولتهم! #أرامل_سليماني #تسقط_صفقه_القرن https://t.co/RtWhx1FfCQ	0	0
CT20-AR-01	1222606285033611264	https://twitter.com/user/status/1222606285033611264	خارطة طريق لتحرير فلسطين واستعادة هويتها العربية #صفقة_القرن #صفقة_العار #صفقة_القرن_لن_تمر #يوسف_علاونة https://t.co/tg3X5h9pol via @YouTube	0	0
CT20-AR-01	1222606304017047552	https://twitter.com/user/status/1222606304017047552	صهاينة العرب وهم يحتفلون بإعلان #صفقة_القرن برفقة نتنياهو 😀👇 https://t.co/5ekdHNmyUX	0	0
CT20-AR-01	1222608516252344326	https://twitter.com/user/status/1222608516252344326	#تسقط_صفقه_القرن أنتبهوا هناك ذباب اماراتي ينتحل حسابات عمانية يحاول إخفاء جرائمه ضد فلسطين من شراء أراضيهم وإعطاءها اليهود ومساعدتهم لتهويد القدس ومشاركتهم إسرائيل قصف غزه وحماس ودعم اسرائيل في صفقة الغاز وذلك بشتم السلطنه ومحاولة تشويه تحركات السلطنه من أجل أن لا يهاجمهم أحد	0	0
